unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-313-5e7737d50e37,cpython-313,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|realloc|_PyMem_RawRealloc|PyMem_Realloc|list_resize|_PyList_AppendTakeRefListResize|_PyList_AppendTakeRef|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",6,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.7077490549fc.STACK.d70448624.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5e7737d50e37.pyc
cpython-313-5ea7b9bceeb5,cpython-313,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|??|malloc|_PyMem_RawMalloc|PyMem_Malloc|new_keys_object|dictresize|insertion_resize|insert_combined_dict|insertdict|setitem_take2_lock_held|_PyDict_SetItem_Take2",5,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.58a5a24cff80.STACK.c3b34585f.CODE.128.ADDR.0.INSTR.mov____(%r14),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5ea7b9bceeb5.pyc
cpython-313-61c6870c8510,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:visit_decref|list_traverse|subtract_refs|deduce_unreachable|gc_collect_main|_Py_RunGC|_Py_HandlePending|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|object_vacall|PyObject_CallMethodObjArgs|import_find_and_load|PyImport_ImportModuleLevelObject",3,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5c142efe87eb.STACK.c7ad679f6.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-61c6870c8510.pyc
cpython-313-632d045294ff,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_Specialize_CompareOp|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.652d73857e16.STACK.fa32393c9.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-632d045294ff.pyc
cpython-313-64284420656a,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5744b09df8c8.STACK.ce40224d6.CODE.1.ADDR.100000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-64284420656a.pyc
cpython-313-64d37cab9c51,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:code_dealloc|_Py_Dealloc|Py_DECREF|func_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|dictkeys_decref|clear_lock_held|PyDict_Clear|dict_tp_clear|delete_garbage|gc_collect_main|_Py_RunGC|_Py_HandlePending|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.61cfae19b7ef.STACK.d7f283547.CODE.1.ADDR.e9.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-64d37cab9c51.pyc
cpython-313-6549274fbe2c,cpython-313,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|this build"")|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.7d3cb16fd9fc.STACK.1b459bde96.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6549274fbe2c.pyc
cpython-313-66aab05d1c1f,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:realloc|_PyMem_RawRealloc|PyMem_Realloc|list_resize|list_extend_iter_lock_held|_list_extend|list_extend|_PyList_Extend|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.7cf13ef7c795.STACK.c35bcd182.CODE.1.ADDR.39.INSTR.mov____-0x8(%rbp),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-66aab05d1c1f.pyc
cpython-313-67ca27a414de,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_GetBaseOpcode|_PyCode_Quicken|init_code|_PyCode_New|r_object|read_object|marshal_loads_impl|marshal_loads|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6505a982124d.STACK.1aca2047d4.CODE.1.ADDR.20.INSTR.mov____0x20(%rax),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-67ca27a414de.pyc
cpython-313-6863b298c62a,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:do_richcompare|PyObject_RichCompare|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",28,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55cce2106320.STACK.ce412a337.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r13),%rsi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6863b298c62a.pyc
cpython-313-693a3b5ecd6f,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyType_IsSubtype|PyObject_TypeCheck|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.56d059bc3920.STACK.19b38faf6f.CODE.128.ADDR.0.INSTR.mov____0x158(%rbx),%r13.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-693a3b5ecd6f.pyc
cpython-313-69c465c245c7,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:do_richcompare|PyObject_RichCompare|PyObject_RichCompareBool|list_contains|PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d0caee4ac43.STACK.f846191ff.CODE.1.ADDR.c8.INSTR.mov____0xc8(%rax),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-69c465c245c7.pyc
cpython-313-6a4767163bae,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|_PyObject_HashFast|setitem_take2_lock_held|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.641fe57e3a7e.STACK.c714f9415.CODE.128.ADDR.0.INSTR.mov____0x78(%r15),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6a4767163bae.pyc
cpython-313-6ee34f1783e0,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyImport_ImportModuleLevelObject|import_name|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",4,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5e414084d31e.STACK.ee47eb6f7.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6ee34f1783e0.pyc
cpython-313-71a6b5d83d8c,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:get_tools_for_instruction|call_instrumentation_vector|_Py_call_instrumentation_jump|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6341d884248c.STACK.d37b6dbc2.CODE.1.ADDR.18.INSTR.mov____0x18(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-71a6b5d83d8c.pyc
cpython-313-758233ecb9fa,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",30,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.557b83fba6fd.STACK.1a699e9c02.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rdi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-758233ecb9fa.pyc
cpython-313-76dadecc7f6b,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",6,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.56f49d5a284e.STACK.19747b70f4.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r13),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-76dadecc7f6b.pyc
cpython-313-76def08b72cb,cpython-313,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|realloc|_PyMem_RawRealloc|PyObject_Realloc|_PyBytes_Resize|w_reserve|w_string|w_pstring|w_complex_object|w_object|w_complex_object|w_object",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.7d7b6da2e9fc.STACK.f4760f1ae.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-76def08b72cb.pyc
cpython-313-782e3be9d630,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_DelAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5f49dfff2358.STACK.193686058b.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-782e3be9d630.pyc
cpython-313-783e2ef94b77,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:setitem_take2_lock_held|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",65,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.557d1ea582b7.STACK.19b86ae438.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-783e2ef94b77.pyc
cpython-313-7b08a74855a7,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetOptionalAttr|import_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",10,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5636c45ad608.STACK.ff88d2448.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7b08a74855a7.pyc
cpython-313-7c3c7040a8a0,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|tuplehash|PyObject_Hash|_PyObject_HashFast|set_add_key|PySet_Add|r_object|r_object|r_object|r_object|r_object|r_object|read_object|marshal_loads_impl|marshal_loads|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.584ebac0ca7a.STACK.cf2794942.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7c3c7040a8a0.pyc
cpython-313-7d037d3edbf6,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:e41831c4b,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5db24a35a7ef.STACK.e41831c4b.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d037d3edbf6.pyc
cpython-313-7d64b1eadeef,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|PyFunction_New|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",58,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.555d91605443.STACK.da68cfe12.CODE.1.ADDR.a.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d64b1eadeef.pyc
cpython-313-7db927a10894,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:code_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|dictkeys_decref|dict_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|module_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|insertdict|setitem_take2_lock_held|_PyDict_SetItem_Take2",2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.60701ea7b7eb.STACK.e03309d6c.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7db927a10894.pyc
cpython-313-7e08bd42b83c,cpython-313,crash,SIGABRT,honggfuzz-filename,SIGABRT:f04560ebc,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGABRT.PC.7134da93e9fc.STACK.f04560ebc.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7e08bd42b83c.pyc
cpython-313-7ef4d2dad4e5,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|func_clear|func_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|dictkeys_decref|dict_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS",2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d55aa5322b3.STACK.1a57f2e548.CODE.1.ADDR.ffffffff.INSTR.mov____(%r14),%r12.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7ef4d2dad4e5.pyc
cpython-313-7f1d083a5c53,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",4,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5a575276068b.STACK.1829e6ad12.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7f1d083a5c53.pyc
cpython-313-803a99e1484f,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|_PyObject_HashFast|pop_lock_held|PyDict_Pop|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.55eaf6731849.STACK.18746ed9fe.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-803a99e1484f.pyc
cpython-313-81dbe738e7a9,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyUnicode_JoinArray|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",3,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5744c62694a3.STACK.e62d7e6b3.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-81dbe738e7a9.pyc
cpython-313-82438fdc039e,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:visit_decref|tupletraverse|subtract_refs|deduce_unreachable|gc_collect_main|_Py_RunGC|_Py_HandlePending|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|object_vacall|PyObject_CallMethodObjArgs|import_find_and_load|PyImport_ImportModuleLevelObject",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.64dfbe9ba7eb.STACK.18b63b749e.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82438fdc039e.pyc
cpython-313-82b0d51f0414,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyErr_GivenExceptionMatches|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",6,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5d1fc9cb251a.STACK.183267e7bd.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r13),%r15.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82b0d51f0414.pyc
cpython-313-83268c717577,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyList_FromArraySteal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.74dfb766b88d.STACK.18af037ef7.CODE.1.ADDR.74df975cfd60.INSTR.vmovdqu_(%rsi),%ymm0.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83268c717577.pyc
cpython-313-83eea1ccf306,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_Py_Dealloc|Py_DECREF|Py_XDECREF|type_dealloc|_Py_Dealloc|Py_DECREF|delete_garbage|gc_collect_main|_PyGC_CollectNoFail|finalize_modules|_Py_Finalize|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain",1,data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.5c44e542b837.STACK.efd6ccbae.CODE.128.ADDR.0.INSTR.call___*%rbx.pyc,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83eea1ccf306.pyc
cpython-313-854d96bfd3b9,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PySet_Update|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",10,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.57173ecc1b41.STACK.cff390e48.CODE.128.ADDR.0.INSTR.mov____0x8(%r12),%rdi.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-854d96bfd3b9.pyc
cpython-313-875c4e7f37f7,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|??|malloc|_PyMem_RawMalloc|PyMem_Malloc|new_keys_object|insert_to_emptydict|setitem_take2_lock_held|_PyDict_SetItem_Take2|PyDict_SetItem|do_mkdict|do_mkvalue|va_build_value|Py_BuildValue|PyImport_Import|PyImport_ImportModule",2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.73b64e2c671f.STACK.1bd69d00c2.CODE.128.ADDR.0.INSTR.cmp____(%rdi,%rax,1),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-875c4e7f37f7.pyc
cpython-313-899320f7d86c,cpython-313,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:dbcad5049,1,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.577d71bbfe6d.STACK.dbcad5049.CODE.128.ADDR.0.INSTR.mov____(%r14),%rbx.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-899320f7d86c.pyc
cpython-313-8aba73975828,cpython-313,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dict_merge|_PyDict_MergeEx|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",2,"data/rq3/cpython-3.13/fuzz/crashes/SIGSEGV.PC.6168e220d86f.STACK.cbcaf2d66.CODE.1.ADDR.100000007.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8aba73975828.pyc
